brand,fuel_type,engine_size,horsepower,price,city_mpg,highway_mpg,num_doors,body_style,drive_wheels,curb_weight
Dodge,diesel,2.0,158,21880,17,22,2,hatchback,rwd,2204
Peugeot,diesel,2.2,96,24480,20,27,2,hardtop,rwd,3520
Saab,gas,2.0,144,31354,21,29,4,hatchback,rwd,2309
Chevrolet,diesel,2.3,189,32074,20,27,4,wagon,fwd,3322
Dodge,diesel,3.1,96,41874,24,31,4,hardtop,4wd,3864
Volkswagen,diesel,3.1,126,31943,20,30,2,wagon,4wd,1827
Porsche,diesel,1.8,115,14445,17,20,4,hardtop,fwd,2494
Porsche,diesel,2.1,244,28220,19,22,4,hardtop,rwd,2722
Honda,gas,3.5,207,42938,27,31,4,hardtop,4wd,2691
Mazda,diesel,2.9,234,38163,26,33,2,sedan,rwd,2199
Hyundai,diesel,2.4,114,29964,26,32,2,sedan,fwd,3808
Subaru,diesel,2.5,143,17702,34,40,2,hardtop,4wd,2949
Volvo,diesel,2.3,207,47768,29,37,2,hatchback,4wd,1652
Chevrolet,diesel,3.2,219,9443,30,40,2,hatchback,rwd,3739
Plymouth,diesel,1.6,160,23470,16,26,2,wagon,rwd,3038
Peugeot,diesel,1.6,144,31722,21,27,4,hatchback,fwd,2706
Renault,gas,1.8,96,18431,31,41,4,wagon,fwd,3294
Dodge,diesel,3.3,130,16587,35,43,2,wagon,fwd,1668
Volvo,gas,2.4,86,47783,32,35,4,hardtop,4wd,3595
Volkswagen,diesel,2.7,111,44896,24,29,2,hatchback,fwd,2104
BMW,diesel,3.3,116,6821,16,23,2,hatchback,fwd,2261
Plymouth,gas,2.9,249,6085,30,38,2,hardtop,rwd,3197
Mazda,gas,2.3,96,26387,24,27,4,sedan,4wd,2638
Honda,diesel,2.4,194,7022,30,40,4,hardtop,rwd,1658
Dodge,gas,3.3,231,37153,34,43,2,hardtop,fwd,3164
Nissan,gas,2.6,113,49739,19,29,4,wagon,rwd,3096
Chevrolet,diesel,3.1,190,6892,21,31,4,hardtop,fwd,3523
Nissan,gas,3.0,140,12031,16,22,2,hatchback,fwd,2780
Hyundai,gas,2.9,88,48969,30,39,2,sedan,rwd,2071
Audi,gas,2.0,74,45245,15,23,4,hardtop,4wd,2508
Renault,diesel,2.6,72,6162,27,30,4,sedan,fwd,3160
Saab,gas,2.9,218,39924,19,24,4,hardtop,rwd,2528
Mitsubishi,diesel,1.9,106,30964,34,40,2,hardtop,fwd,3159
Subaru,diesel,1.6,96,19921,22,29,4,hardtop,4wd,1940
Hyundai,gas,1.4,170,39287,34,44,2,wagon,fwd,3016
Hyundai,gas,3.3,160,33940,30,40,4,hatchback,rwd,1756
Mitsubishi,diesel,3.1,250,26784,24,33,4,sedan,fwd,3561
Peugeot,gas,3.0,88,7578,19,23,4,hatchback,rwd,3833
Renault,gas,2.3,83,27489,16,23,4,hardtop,fwd,2692
Hyundai,gas,2.2,218,5687,22,31,2,wagon,fwd,2186
BMW,gas,2.0,212,17047,34,40,4,hardtop,fwd,1946
Chevrolet,gas,2.7,115,35956,30,40,4,sedan,rwd,2249
Volkswagen,diesel,3.2,91,40896,24,32,2,wagon,fwd,2440
Volkswagen,diesel,1.5,106,43783,34,38,2,wagon,4wd,3772
Toyota,gas,3.0,82,16297,19,22,4,hatchback,rwd,2812
Ford,diesel,2.7,127,8460,21,28,4,hardtop,rwd,3740
Hyundai,diesel,2.2,177,21096,21,26,4,wagon,rwd,2746
Volkswagen,gas,1.4,239,18623,19,23,4,hardtop,4wd,1701
Peugeot,diesel,1.6,174,9880,20,28,4,wagon,4wd,1560
Audi,gas,2.9,106,30594,30,38,2,hardtop,fwd,2890
Toyota,diesel,2.4,119,22760,27,34,2,hardtop,rwd,2239
Renault,gas,3.5,168,22436,30,34,2,hatchback,fwd,3654
Renault,diesel,2.6,180,21635,28,38,2,sedan,rwd,3695
Chevrolet,gas,2.2,81,5957,23,28,4,wagon,4wd,2940
Ford,gas,3.0,84,36143,28,34,2,sedan,4wd,3908
Porsche,gas,2.4,119,26405,33,38,2,wagon,4wd,2238
Ford,diesel,2.7,229,48881,21,29,2,sedan,rwd,1693
Mitsubishi,diesel,2.7,108,29526,20,30,2,wagon,4wd,1550
Mazda,diesel,1.4,140,24641,32,42,4,hardtop,rwd,2062
Plymouth,gas,1.5,115,39532,28,33,2,hatchback,rwd,1662
Plymouth,diesel,1.5,139,41535,18,24,2,hardtop,4wd,2247
Chevrolet,gas,1.8,84,12089,17,24,4,hatchback,4wd,2920
Dodge,diesel,1.9,229,25907,33,42,2,wagon,fwd,1945
Honda,gas,1.9,209,35167,29,36,2,hardtop,fwd,3787
BMW,diesel,2.8,165,22516,28,36,2,hatchback,fwd,1555
Nissan,gas,2.0,72,5695,26,30,2,hardtop,4wd,2447
Renault,gas,2.1,144,31484,20,23,4,wagon,rwd,3794
Volkswagen,diesel,2.7,209,45402,34,43,4,sedan,rwd,1765
Hyundai,diesel,2.4,160,25582,16,23,4,hardtop,4wd,3550
BMW,gas,2.5,84,28437,19,28,2,wagon,4wd,3417
Nissan,gas,2.1,205,11908,35,44,2,sedan,4wd,1767
Ford,diesel,1.7,208,24532,32,39,4,hatchback,rwd,1914
Chevrolet,diesel,3.1,105,41212,20,27,2,wagon,fwd,3607
Saab,gas,3.1,92,18200,19,25,2,hatchback,fwd,1685
Chevrolet,diesel,2.3,166,25932,27,32,4,wagon,fwd,3967
Hyundai,diesel,3.4,151,25596,16,23,4,hatchback,rwd,3681
Audi,diesel,3.0,77,48185,35,41,4,hatchback,rwd,2386
Nissan,diesel,3.0,204,41400,27,32,2,sedan,fwd,3528
BMW,gas,1.6,115,15328,16,26,4,wagon,fwd,2908
Mitsubishi,gas,3.2,223,27900,26,36,2,hatchback,rwd,2609
Renault,gas,2.0,131,43968,32,36,4,hatchback,rwd,1904
Audi,gas,1.5,212,12065,31,38,4,wagon,4wd,3349
Dodge,diesel,2.1,233,7453,27,31,2,hardtop,rwd,3391
Mitsubishi,diesel,2.2,88,21165,33,42,4,hatchback,4wd,2401
Subaru,gas,2.9,194,21246,15,25,4,wagon,4wd,3844
Peugeot,gas,2.6,219,48060,29,38,4,wagon,rwd,1760
Mazda,diesel,2.6,145,41913,30,33,2,sedan,4wd,2970
Audi,gas,1.6,221,36083,22,32,2,hatchback,rwd,1990
Renault,diesel,3.4,203,26341,17,22,2,sedan,fwd,1768
Saab,diesel,3.3,230,47812,32,35,2,hardtop,fwd,3094
Saab,diesel,2.6,187,23832,22,28,2,wagon,fwd,1621
Mazda,gas,2.3,228,31876,32,38,2,sedan,rwd,3422
BMW,gas,2.8,171,17721,19,27,4,wagon,4wd,3086
Toyota,gas,3.0,85,41093,24,27,2,wagon,4wd,3396
Saab,diesel,3.4,241,46693,16,24,4,hatchback,rwd,2885
Chevrolet,gas,1.6,88,12473,33,39,2,hardtop,fwd,2965
Mercedes-Benz,diesel,2.9,250,12308,26,33,4,hardtop,rwd,3437
Mitsubishi,diesel,3.1,108,39581,23,32,2,wagon,rwd,3504
Plymouth,diesel,3.2,94,36922,18,22,4,hatchback,4wd,2596
Toyota,gas,3.0,129,27657,33,37,4,sedan,4wd,2865
Nissan,gas,1.5,231,43639,33,36,4,hatchback,4wd,2048
Ford,diesel,2.6,71,14514,24,28,2,hardtop,fwd,1599
Volkswagen,diesel,2.4,128,33274,33,40,4,hardtop,rwd,1654
Mitsubishi,gas,1.7,250,16202,21,26,4,sedan,rwd,2315
Plymouth,diesel,2.9,230,31022,26,31,4,sedan,rwd,1801
Honda,diesel,2.1,74,30532,17,20,4,sedan,4wd,2963
Renault,gas,1.6,210,15722,32,36,4,hatchback,4wd,2628
Honda,gas,2.0,223,18373,29,35,4,wagon,4wd,1774
Porsche,gas,1.4,90,39412,27,30,2,hardtop,rwd,3393
Volvo,gas,3.0,123,36536,22,25,4,wagon,fwd,3985
Peugeot,diesel,2.0,244,12492,32,37,2,hardtop,4wd,1914
Volkswagen,gas,3.4,148,11620,23,27,2,hatchback,fwd,2747
Subaru,gas,1.5,143,17074,20,29,2,wagon,fwd,1991
Audi,diesel,2.6,196,6734,31,38,2,wagon,4wd,1666
Porsche,gas,2.5,123,44930,25,34,4,wagon,4wd,2980
Chevrolet,diesel,1.9,242,15182,28,33,2,sedan,4wd,2918
Dodge,diesel,1.8,85,39014,21,26,2,hardtop,4wd,3745
Audi,diesel,2.6,211,44868,30,33,2,hatchback,fwd,2027
Subaru,gas,3.3,92,15648,25,33,4,wagon,fwd,2038
Ford,diesel,1.6,93,28875,29,33,4,sedan,rwd,2159
BMW,diesel,1.5,117,13747,35,42,2,hatchback,rwd,3139
Nissan,gas,1.8,216,37846,21,26,4,wagon,fwd,1821
Mitsubishi,diesel,3.0,141,15038,20,23,4,hardtop,rwd,1632
Peugeot,diesel,2.9,178,24715,18,27,4,wagon,fwd,1882
Volkswagen,gas,2.1,221,30420,34,44,4,sedan,fwd,2573
Audi,gas,2.3,235,15296,15,25,2,hardtop,rwd,2830
Toyota,gas,3.1,91,29583,17,23,4,wagon,4wd,2275
Ford,gas,3.1,86,21871,20,30,2,sedan,4wd,2827
Dodge,diesel,2.4,199,13465,30,34,2,hardtop,4wd,2661
Honda,diesel,1.6,155,39567,17,20,2,sedan,4wd,3332
Mitsubishi,diesel,1.9,193,6985,25,31,2,wagon,fwd,2012
Saab,gas,2.0,237,44352,17,22,4,hardtop,fwd,1952
Volkswagen,diesel,1.8,214,25748,25,31,4,hatchback,rwd,1715
Honda,gas,3.1,122,28361,24,28,4,wagon,fwd,1724
Peugeot,diesel,1.7,220,49254,28,32,2,sedan,rwd,1883
Ford,diesel,2.6,121,41889,15,22,4,hatchback,rwd,3472
Mitsubishi,gas,1.4,233,29058,21,31,2,wagon,fwd,2178
Mazda,gas,3.5,83,14253,28,31,2,hardtop,fwd,1868
Ford,gas,1.9,83,17693,32,35,2,hardtop,4wd,3693
Saab,diesel,3.3,172,40185,23,32,4,hardtop,4wd,3988
Volvo,diesel,3.2,96,30041,31,41,4,hatchback,rwd,3299
Subaru,gas,1.4,91,40800,16,20,4,wagon,fwd,2439
Subaru,gas,3.2,83,34398,24,31,2,wagon,fwd,1580
Volkswagen,gas,2.0,164,16770,22,27,4,wagon,4wd,3851
Saab,diesel,2.3,113,44142,33,40,2,hardtop,4wd,2962
Peugeot,diesel,3.5,134,36222,30,36,4,hatchback,fwd,3882
Volkswagen,gas,2.6,189,20867,31,40,4,wagon,fwd,2099
Volkswagen,gas,3.1,247,8134,23,27,4,wagon,fwd,2318
Mazda,gas,2.4,90,11863,22,29,2,wagon,4wd,3360
Toyota,gas,3.2,130,37576,27,30,4,sedan,4wd,2990
Mercedes-Benz,gas,1.8,185,44116,33,42,4,sedan,fwd,3834
Subaru,gas,2.8,204,39504,29,39,2,hatchback,fwd,3602
Peugeot,diesel,2.7,204,23015,20,24,4,wagon,4wd,3408
Mitsubishi,gas,3.1,134,15289,35,41,2,hatchback,rwd,3707
Saab,gas,3.1,161,16822,34,43,2,sedan,4wd,1935
Honda,gas,3.5,210,25589,15,24,4,wagon,4wd,3399
Ford,gas,1.5,136,11020,31,34,4,sedan,4wd,1545
Subaru,gas,2.9,85,31113,29,39,2,sedan,rwd,1764
Porsche,diesel,3.0,141,10835,20,30,4,hatchback,fwd,2265
Mazda,gas,2.8,118,16964,25,29,4,wagon,4wd,3527
Plymouth,gas,1.7,218,7316,18,27,4,hardtop,4wd,2993
Honda,gas,3.0,250,38624,32,35,2,sedan,rwd,2593
Porsche,diesel,2.5,239,14957,25,32,2,sedan,rwd,3076
Toyota,gas,3.2,151,11764,19,23,4,wagon,4wd,3465
Subaru,gas,2.7,212,25243,33,37,2,hardtop,fwd,2045
Nissan,diesel,2.7,127,38638,29,39,4,hatchback,fwd,1940
Mazda,gas,1.7,228,24166,25,28,2,hatchback,4wd,3750
Ford,gas,2.4,235,17526,34,37,4,hatchback,rwd,2167
Mercedes-Benz,diesel,3.4,148,34045,25,33,4,hardtop,rwd,1871
Peugeot,diesel,2.6,90,35044,29,39,2,sedan,4wd,3178
Mercedes-Benz,diesel,1.8,228,25055,35,41,2,wagon,4wd,2485
Peugeot,gas,3.1,250,41071,26,35,4,hatchback,4wd,1884
Ford,gas,3.0,174,48649,33,40,4,hardtop,rwd,3209
Volkswagen,gas,1.6,167,32009,17,27,4,wagon,fwd,2788
Subaru,gas,3.1,218,9016,17,23,2,wagon,rwd,3893
Nissan,gas,2.9,74,39776,17,23,2,wagon,4wd,2642
Mercedes-Benz,gas,2.7,109,7950,25,30,4,hatchback,fwd,2047
Porsche,gas,2.0,148,37224,22,27,4,wagon,4wd,3034
Plymouth,gas,2.6,87,29417,16,24,4,sedan,4wd,2918
Porsche,gas,1.5,106,30898,31,35,4,hatchback,4wd,3490
Dodge,gas,2.6,87,42321,31,34,4,sedan,fwd,1652
Hyundai,diesel,2.1,135,9695,24,32,2,hatchback,fwd,2088
Renault,diesel,2.1,212,45800,21,28,2,hatchback,4wd,3097
Audi,diesel,2.2,243,48583,27,30,4,hardtop,fwd,2749
Saab,gas,2.5,155,16199,20,30,4,wagon,fwd,2405
Porsche,gas,1.8,101,22603,33,41,2,hatchback,fwd,1887
Volkswagen,gas,1.6,73,23034,33,37,2,wagon,4wd,1804
Dodge,gas,3.0,245,10918,25,31,2,hatchback,rwd,3320
Porsche,diesel,2.2,153,14076,30,37,2,sedan,4wd,1924
Renault,gas,3.1,235,28724,26,33,2,wagon,rwd,3487
Volkswagen,gas,2.8,139,17322,25,35,4,sedan,4wd,3883
Volkswagen,diesel,3.5,189,22331,22,32,4,wagon,4wd,2571
Chevrolet,gas,1.7,242,15632,34,42,2,hardtop,4wd,3566
Hyundai,gas,3.1,177,49089,18,26,4,sedan,rwd,3530
Mitsubishi,gas,1.9,73,37316,29,34,2,hardtop,fwd,2427
Ford,gas,3.4,133,24996,15,21,2,hatchback,4wd,2871
Audi,gas,2.6,160,30232,32,40,4,wagon,rwd,2941
Mercedes-Benz,gas,1.6,77,11023,25,29,2,hatchback,rwd,3402
Mitsubishi,diesel,2.9,223,47074,30,40,2,wagon,fwd,2028
Renault,diesel,2.3,73,35163,33,41,2,wagon,rwd,2705
BMW,gas,1.9,166,35549,22,28,4,sedan,4wd,3054
Subaru,diesel,1.8,91,9293,21,31,4,hardtop,rwd,3017
Subaru,gas,2.2,131,42292,32,41,2,wagon,fwd,1830
Chevrolet,gas,3.2,248,35814,22,31,2,hardtop,fwd,2313
Mitsubishi,diesel,1.9,135,33498,26,35,4,hardtop,fwd,3305
Volvo,diesel,2.2,90,36249,22,28,2,hardtop,4wd,3454
Saab,diesel,3.2,160,12091,20,28,2,hardtop,fwd,2281
Saab,diesel,3.0,118,38882,20,28,4,wagon,fwd,2154
Mazda,gas,1.6,239,40767,24,32,2,wagon,rwd,1671
BMW,gas,3.0,248,34190,29,36,4,wagon,rwd,3364
Mazda,diesel,1.8,146,14488,20,29,4,sedan,4wd,3190
Hyundai,diesel,1.6,100,37554,18,28,4,hatchback,4wd,2639
Peugeot,diesel,2.7,116,33026,27,36,2,sedan,fwd,2795
Dodge,gas,3.0,180,15570,24,33,2,hatchback,fwd,2146
Honda,gas,3.4,73,37839,18,21,4,wagon,fwd,3397
Dodge,gas,2.2,91,35479,24,27,2,sedan,fwd,3431
Renault,gas,2.1,189,48208,35,38,2,sedan,4wd,3101
Subaru,diesel,3.3,134,13190,31,34,4,hatchback,4wd,1686
Subaru,gas,2.2,241,43016,25,31,4,hardtop,fwd,3940
Toyota,diesel,1.7,239,26600,16,26,4,sedan,fwd,2313
Ford,diesel,2.4,203,20454,23,27,2,hatchback,4wd,1597
Nissan,gas,2.0,178,43826,18,25,2,hardtop,fwd,1696
Mitsubishi,gas,1.6,212,46350,15,24,2,sedan,fwd,3336
Subaru,gas,2.8,173,6959,21,25,2,hatchback,4wd,3714
Saab,diesel,3.3,96,28520,20,23,4,hardtop,4wd,1607
Hyundai,gas,2.8,203,48613,34,41,2,hatchback,rwd,3010
Honda,gas,2.6,109,17059,29,36,2,hatchback,rwd,1761
Toyota,gas,2.4,100,20486,23,32,4,wagon,4wd,2164
Subaru,diesel,2.6,173,35073,18,27,4,sedan,rwd,3015
Porsche,gas,2.8,116,28007,22,25,4,wagon,fwd,3472
Chevrolet,gas,2.8,82,28071,17,24,2,hatchback,4wd,3621
Saab,gas,2.3,248,38599,30,39,2,hardtop,fwd,2343
Honda,gas,1.7,244,41076,34,38,4,sedan,4wd,2533
Porsche,diesel,3.3,166,46185,19,23,2,hatchback,rwd,3370
Peugeot,gas,2.9,187,40415,23,31,2,hatchback,fwd,2333
Dodge,diesel,2.0,130,16143,27,36,4,sedan,4wd,2984
Dodge,gas,3.3,246,8608,27,32,2,sedan,fwd,3521
Chevrolet,gas,3.2,149,34735,34,41,4,hatchback,4wd,1594
Dodge,diesel,3.1,141,28674,20,29,2,hardtop,fwd,3734
Renault,gas,3.0,183,32729,32,42,2,wagon,fwd,3606
Plymouth,gas,1.8,93,6659,15,18,4,hardtop,rwd,1874
Porsche,diesel,3.4,247,49817,29,36,2,hatchback,4wd,1707
Toyota,diesel,2.6,250,25836,31,38,2,wagon,rwd,3253
Honda,gas,2.0,207,48794,22,31,2,wagon,4wd,3151
Mazda,diesel,1.9,73,30784,27,31,2,wagon,rwd,3851
Toyota,diesel,2.4,71,27885,33,42,4,wagon,4wd,1868
Subaru,gas,2.2,150,17489,23,28,2,hardtop,fwd,3214
Saab,diesel,2.9,117,10059,19,27,2,sedan,rwd,2983
Toyota,diesel,2.5,93,19529,33,36,4,hatchback,4wd,2979
Nissan,diesel,3.3,195,44500,23,33,4,sedan,4wd,2191
Dodge,diesel,2.2,224,17715,29,34,2,hardtop,fwd,2071
Honda,diesel,3.1,245,22693,18,25,2,wagon,rwd,2943
Hyundai,diesel,3.3,100,30625,33,40,4,wagon,rwd,3109
Saab,gas,3.1,207,24752,30,34,2,wagon,fwd,3175
Toyota,diesel,2.2,149,46328,15,25,4,wagon,4wd,3279
Hyundai,gas,2.0,212,33823,20,30,2,hatchback,4wd,1819
Mazda,diesel,2.3,198,5541,16,25,4,hardtop,fwd,2477
Audi,diesel,1.8,245,6687,18,25,4,hatchback,4wd,1724
Chevrolet,diesel,3.3,180,21658,35,43,2,sedan,rwd,2419
Ford,gas,2.6,218,9302,16,21,2,wagon,fwd,3234
BMW,gas,2.1,105,39982,26,33,4,wagon,fwd,2609
Renault,gas,2.1,241,7157,17,20,4,sedan,4wd,2117
Volkswagen,diesel,2.4,229,44751,30,38,2,sedan,rwd,1860
Renault,diesel,3.1,212,5805,15,20,2,wagon,4wd,2356
BMW,gas,3.2,242,29764,33,38,4,sedan,fwd,1793
Honda,gas,1.9,224,34754,24,31,4,hatchback,4wd,3144
Hyundai,diesel,2.5,74,24626,30,35,2,sedan,rwd,3882
Plymouth,gas,2.1,184,14965,15,24,2,sedan,rwd,1977
Volkswagen,gas,3.0,93,6715,24,29,4,hatchback,rwd,3056
Ford,gas,2.0,188,10729,23,26,2,hatchback,4wd,3928
Honda,diesel,2.9,93,32962,16,26,4,hardtop,fwd,1514
Plymouth,diesel,2.9,175,24782,23,31,2,sedan,rwd,2706
Audi,gas,3.1,125,27258,25,33,2,wagon,rwd,3970
Porsche,gas,3.0,177,48032,31,41,4,sedan,4wd,3116
Toyota,diesel,3.2,188,10941,34,37,2,sedan,rwd,3815
Mercedes-Benz,gas,2.5,236,5305,21,24,2,wagon,4wd,2463
Subaru,diesel,2.3,149,34695,19,23,2,hatchback,fwd,3989
Porsche,gas,3.4,190,26143,15,20,4,wagon,rwd,1845
Volvo,diesel,3.2,72,49651,32,39,2,hardtop,4wd,3126
Porsche,diesel,1.7,128,23481,22,28,4,wagon,rwd,1705
Peugeot,diesel,2.8,107,42401,21,31,2,wagon,fwd,2489
Chevrolet,gas,3.2,145,41570,15,22,4,wagon,rwd,3166
Subaru,gas,1.8,91,13292,25,28,4,wagon,rwd,3813
Volkswagen,gas,1.8,79,36147,32,39,2,hardtop,rwd,1958
Toyota,diesel,2.0,112,21903,34,40,4,sedan,fwd,1510
Plymouth,gas,3.2,176,5461,15,19,2,wagon,fwd,3219
Mazda,gas,2.2,145,18773,33,39,4,wagon,fwd,2031
Renault,gas,3.2,206,30448,33,43,4,sedan,rwd,3984
Volkswagen,gas,2.2,191,48749,27,31,4,hatchback,rwd,3617
Toyota,diesel,3.1,110,12566,20,27,2,sedan,4wd,3673
Dodge,gas,1.6,232,44089,30,40,2,wagon,4wd,3631
Toyota,gas,2.6,185,7521,20,26,2,sedan,rwd,3583
Mercedes-Benz,gas,1.9,220,43295,23,27,4,sedan,4wd,2219
Peugeot,gas,3.4,104,47863,26,29,2,sedan,rwd,3039
Subaru,gas,2.0,140,48813,35,39,4,hatchback,4wd,2504
Volvo,diesel,1.5,184,43465,28,37,4,sedan,rwd,1754
Toyota,gas,2.0,217,11722,24,31,2,hatchback,4wd,2824
Nissan,gas,2.0,148,6566,27,34,2,hatchback,fwd,3881
Dodge,diesel,3.1,226,19959,18,27,4,wagon,4wd,1727
Renault,diesel,2.9,79,31682,25,35,2,hardtop,fwd,1866
Toyota,gas,2.4,198,49729,23,28,2,sedan,4wd,3010
Toyota,gas,2.9,191,8204,19,23,2,hatchback,4wd,2056
Mazda,gas,2.6,195,8496,22,32,2,hatchback,fwd,3270
Peugeot,gas,1.6,218,42499,27,30,4,wagon,rwd,2964
Volvo,gas,2.4,179,21149,24,32,2,wagon,4wd,2139
Peugeot,diesel,2.3,70,47657,20,27,4,hatchback,fwd,3700
Toyota,gas,3.4,79,16863,29,37,2,hatchback,rwd,3920
Dodge,diesel,1.4,149,17409,15,21,2,sedan,fwd,3405
Dodge,diesel,3.1,197,17590,32,36,4,hardtop,4wd,2729
Volvo,diesel,3.0,81,35094,27,31,2,sedan,fwd,1913
Mazda,gas,2.1,70,49953,17,24,2,wagon,rwd,2290
Peugeot,gas,1.7,147,44341,34,44,2,sedan,4wd,3484
Volvo,gas,2.2,250,41227,20,23,2,hatchback,4wd,2269
Peugeot,diesel,3.4,79,32270,33,41,4,hardtop,4wd,3789
BMW,gas,1.8,192,18759,25,31,2,sedan,4wd,2575
Saab,gas,2.1,122,48326,33,41,4,hatchback,4wd,3823
Hyundai,diesel,1.5,88,37377,30,34,2,wagon,fwd,1907
Subaru,gas,1.6,206,16425,25,34,4,hatchback,fwd,2561
Mazda,gas,2.2,131,31711,21,31,4,hardtop,rwd,2077
Honda,gas,2.8,156,28228,16,24,2,hardtop,fwd,3577
Ford,gas,1.9,214,45748,29,38,4,sedan,fwd,3056
Honda,gas,2.5,229,46204,32,35,2,wagon,rwd,3461
Subaru,gas,3.4,172,29830,26,33,4,sedan,rwd,3760
Renault,diesel,2.0,173,18878,24,31,4,sedan,rwd,2779
Subaru,diesel,1.8,97,24960,23,30,2,wagon,fwd,2109
Toyota,gas,2.4,94,21561,16,26,4,hardtop,4wd,1502
BMW,diesel,2.3,87,33090,25,29,2,wagon,rwd,3171
Toyota,gas,3.3,231,9322,15,25,4,sedan,4wd,2787
Peugeot,gas,3.2,212,33551,26,35,4,hatchback,fwd,1771
Saab,gas,1.5,197,15168,19,28,4,sedan,4wd,3003
Saab,diesel,2.5,148,42795,28,38,4,hatchback,4wd,1732
Toyota,gas,1.6,192,36026,18,28,4,hardtop,fwd,3776
Mazda,diesel,3.3,75,42517,21,26,2,hardtop,fwd,1788
Mazda,diesel,3.4,174,17766,32,40,4,wagon,4wd,2053
Subaru,diesel,2.0,124,44765,20,28,4,hardtop,fwd,3381
Volkswagen,diesel,3.1,161,5534,32,35,4,sedan,rwd,3651
Ford,gas,3.3,146,8743,27,32,2,wagon,rwd,2501
Mercedes-Benz,diesel,3.1,171,36681,22,27,2,sedan,4wd,2303
Subaru,gas,2.9,246,26685,31,40,2,wagon,4wd,2394
Nissan,diesel,2.3,138,28950,28,37,4,hardtop,fwd,2565
Ford,diesel,1.7,121,42639,30,34,4,hatchback,rwd,1533
Mitsubishi,diesel,2.3,146,9083,23,27,2,hatchback,4wd,2750
Chevrolet,gas,1.9,241,41400,20,26,2,hatchback,4wd,2097
Saab,gas,2.1,242,7019,32,42,4,sedan,fwd,2749
Renault,diesel,1.7,156,44545,31,35,4,hatchback,rwd,2306
Saab,diesel,2.9,217,16024,18,24,2,sedan,fwd,3837
Audi,diesel,2.0,197,39110,27,37,2,sedan,4wd,3583
Peugeot,gas,3.5,83,15219,22,32,4,hatchback,rwd,3829
Renault,diesel,2.8,217,25067,25,30,2,hatchback,4wd,2654
Chevrolet,diesel,2.0,136,43244,33,43,4,wagon,rwd,3718
Honda,gas,2.6,117,8989,17,26,2,wagon,4wd,3103
Saab,diesel,3.1,110,27259,29,33,2,wagon,rwd,1863
Saab,diesel,1.6,220,17889,25,35,4,hardtop,fwd,2933
Toyota,diesel,1.5,130,26805,25,34,2,hardtop,4wd,2165
Honda,gas,2.0,147,34856,34,38,4,wagon,fwd,1682
Renault,gas,1.7,85,35693,26,33,4,hardtop,4wd,3087
Ford,gas,2.7,174,14283,24,31,2,sedan,4wd,1725
Mitsubishi,diesel,3.5,196,9434,34,44,2,wagon,rwd,2601
Renault,diesel,2.6,125,28051,35,38,2,wagon,4wd,3857
Honda,gas,3.5,103,33438,28,34,4,hardtop,fwd,2676
Hyundai,diesel,1.6,214,13596,27,31,2,hardtop,rwd,2200
Hyundai,diesel,2.5,250,40361,17,22,2,sedan,fwd,1549
Peugeot,diesel,3.4,153,31196,16,23,2,hardtop,4wd,1930
Hyundai,diesel,2.9,100,18257,35,44,4,hardtop,4wd,1996
Saab,gas,2.9,77,33758,35,38,2,wagon,4wd,3640
Honda,diesel,2.6,92,10080,18,28,2,hardtop,rwd,3536
Audi,diesel,3.4,186,19330,18,23,2,hardtop,4wd,1680
Chevrolet,diesel,1.9,226,18481,25,32,4,wagon,4wd,2472
Mazda,gas,3.1,155,10780,18,22,4,hatchback,rwd,1663
Subaru,diesel,2.4,214,8259,31,36,2,hardtop,fwd,2536
Porsche,diesel,2.7,147,35615,15,18,4,wagon,4wd,2067
Honda,gas,1.8,196,36872,29,35,2,hatchback,fwd,1749
Dodge,diesel,1.5,74,31644,32,37,2,hardtop,4wd,3757
Nissan,gas,2.3,189,7366,30,39,2,hatchback,4wd,3717
Mitsubishi,diesel,2.3,112,13409,29,33,4,wagon,rwd,3727
BMW,gas,2.2,249,10895,16,22,4,wagon,4wd,1931
Honda,gas,3.4,232,13459,21,27,2,hardtop,fwd,1502
Dodge,gas,1.4,138,37909,31,36,4,hatchback,4wd,3874
Volkswagen,diesel,1.9,95,48706,33,42,2,wagon,fwd,1560
Volkswagen,gas,2.6,160,36204,19,24,2,sedan,rwd,3802
Honda,diesel,2.7,228,47048,22,29,4,hardtop,rwd,3574
Ford,gas,1.5,91,18185,17,21,4,wagon,4wd,2754
Mitsubishi,diesel,1.6,158,14518,29,37,2,wagon,4wd,1521
Saab,diesel,1.5,136,11261,24,31,2,wagon,fwd,3929
Mazda,gas,1.7,95,14146,31,41,4,hardtop,4wd,2503
Peugeot,gas,2.6,120,18648,21,24,2,hardtop,4wd,3685
Volkswagen,gas,2.1,127,41985,19,23,4,hardtop,fwd,1880
Volkswagen,gas,1.9,219,28619,24,33,4,wagon,4wd,2311
Mazda,diesel,2.4,107,37756,25,28,4,sedan,fwd,3965
Saab,diesel,2.2,221,48823,34,44,2,sedan,rwd,2240
Subaru,diesel,3.0,75,42262,33,42,2,wagon,rwd,3645
Hyundai,diesel,1.8,208,32462,22,31,4,hatchback,fwd,3130
Audi,diesel,2.0,100,29867,33,38,4,hatchback,4wd,2969
BMW,gas,3.3,200,19112,26,32,4,hardtop,rwd,3073
Mazda,diesel,1.7,246,38920,16,22,2,wagon,fwd,1772
